city_name,stop_name,stop_id,stop_code
דייר אל אסד,אל ביארה 4,40964,55993
דייר אל אסד,אל ביארה 3,40965,55992
דייר אל אסד,אל ביארה 2,40966,55991
ג'וליס,ב''ס א,40967,57713
ג'וליס,שכונת חיילים משוחררים,40968,57712
ג'וליס,ג'וליס 3,40969,57711
ג'וליס,ג'וליס 1,40970,57710
ירכא,מועצה מקומית ירכא,40975,57633
ירכא,ב''ס אל אמל,40976,57632
ירכא,מכללת מזרח התיכון,40977,57629
ירכא,גאיה סנטר,40978,57628
ג'יש,מועדון פיס,40979,57503
ג'יש,מרכז מסחרי,40980,57502
אשדוד,אפרסק/תפוז,40981,10129
אשדוד,אפרסק/מנגו,40982,10120
אשדוד,אפרסק/ענבים,40983,10118
אשדוד,אפרסק/אשכולית,40984,10110
מג'ד אל כרום,מג'ד אל כרום/מגרש כדורגל,40985,56049
דייר אל אסד,אל עריד,40986,55994
דייר אל אסד,אל ביארה 1,40987,55990
דייר אל אסד,שכונת אל עין,40988,55989
מג'ד אל כרום,אולם ספורט/בי''ס,40990,55983
מג'ד אל כרום,אולם ספורט/בי''ס,40991,55982
מג'ד אל כרום,שכונה צפונית,40992,55981
מג'ד אל כרום,שכונה צפונית,40993,55980
מג'ד אל כרום,שכונה מזרחית כביש תיכון,40994,55979
מג'ד אל כרום,שכונה מזרחית כביש תיכון,40995,55978
ביענה,קופ''ח לאומית,40996,55977
ביענה,שכונת המגרשים/אל ח'לאל,40997,55976
ביענה,שכונת המגרשים/אל ח'לאל,40998,55975
ביענה,מרכז נוער וקהילה,40999,55974
ביענה,מגרש ספורט/בי''ס ג,41000,55973
כאבול,מסגד אבו באקר אל סדיק,41001,50043
כאבול,קבר יהודה הלוי,41002,50042
כאבול,בי''ס אל נור א',41003,50041
כאבול,מסגד אבו באקר אל סדיק,41004,50039
כאבול,בית הסתדרות   כאבול,41005,50033
כוכב יעקב,דרך כוכב יעקב/שמחת עולם,41006,61224
ביענה,אלקראג',41007,54888
ביענה,אלזיואנה,41008,54887
ביענה,כרם נחלה,41009,54886
ביענה,מגרש כדורגל,41010,54885
כאבול,כאבול/כניסה מערבית,41011,54890
כאבול,מסגד בלאל בן רבאח,41012,54889
כאבול,מרכז רפואי אל מראם,41013,50748
כאבול,מועצה חדשה,41014,50746
כאבול,בית ההסתדרות,41015,50131
גבעת שמואל,זבולון המר/יוני נתניהו,41016,31435
גבעת שמואל,שדרות מנחם בגין/חיים נחמן ביאליק,41017,31434
נתניה,ת. רכבת ספיר/הורדה,41018,31433
נתניה,ת. רכבת ספיר/איסוף,41019,31428
גבעת שמואל,הרב שלמה גורן/מבטחים,41020,31427
באר שבע,מרכז מסחרי ישפרו סנטר/נסים אלקיים,41021,18625
נתניה,ת. רכבת ספיר/איסוף,41022,31428
נתניה,ת. רכבת ספיר/הורדה,41023,31433
באר שבע,קניון שאול המלך/משה שרת,41025,10016
נעלה,ענבר/טופז,41026,61228
נעלה,ענבר ב,41027,61227
נעלה,ענבר ג,41028,61226
נעלה,ענבר/יהלום,41029,61225
רבדים,רבדים,41030,19919
רבדים,רבדים/יציאה,41031,11709
באקה אל ע'רביה,מייסרה/אלפרדוס,41032,41473
באקה אל ע'רביה,מייסרה/אלפרדוס,41033,41472
באקה אל ע'רביה,מייסרה/אלסקר,41034,40749
באקה אל ע'רביה,מייסרה/אלכנארי,41035,40748
באקה אל ע'רביה,וואדי אלחרובה/מייסרה,41036,40747
באקה אל ע'רביה,וואדי אלחרובה/מייסרה,41037,40746
באקה אל ע'רביה,וואדי אלחרובה/אלהודא,41038,40745
באקה אל ע'רביה,וואדי אלחרובה/אלהודא,41039,40744
באקה אל ע'רביה,וואדי אלחרובה/אלסינדיאן,41040,40743
באקה אל ע'רביה,וואדי אלחרובה/אלסינדיאן,41041,40738
באקה אל ע'רביה,ואדי אל ח'רובי,41042,40724
באקה אל ע'רביה,ואדי אל ח'רובי,41043,40717
מודיעין מכבים רעות,בית עלמין/מודיעין מכבים רעות,41044,31436
עפולה,קאנטרי קלאב/שדרות יואש דובנוב,41045,54905
עפולה,מעונות הסטודנטים/יואש דובנוב,41046,54904
עפולה,תחנת רכבת עפולה/יואש דובנוב,41047,54903
עפולה,תחנת רכבת עפולה/יואש דובנוב,41048,54902
בית שמש,שדרות נהר הירקון/נחל לוז,41049,635
בית שמש,שדרות נהר הירקון/ישעיהו הנביא,41050,634
הוד השרון,תיכון אילן רמון/יאנוש קורצ'אק,41053,31437
מעיליא,אלבטחאא/טריק אלברקה,41054,54895
מעיליא,אלבטחאא/טריק אלברקה,41055,54894
מעיליא,דרב אלחמרה/אלבטחאא,41056,54893
מעיליא,אלבטחאא/דרב אלחמרה,41057,54892
מעיליא,בית ספר נוטרדאם,41058,54891
מעיליא,יציאה מזרחית,41059,57607
מעיליא,אלמזאריב/טריק אלברקה,41060,57606
מעיליא,דרב אלחמרה,41061,57605
מעיליא,רשות הדואר/אלג'מאלון,41062,57603
מעיליא,דרך מונפורט/באב אלסיאקל,41063,57602
מעיליא,דרך מונפורט/מרכז מסחרי,41064,57601
מעיליא,רשות הדואר/אלג'מאלון,41065,57600
מעיליא,דרב אלחמרה,41066,57598
מעיליא,אלמרגי/טריק אלמזארע,41067,57597
מעיליא,כניסה מזרחית,41068,57596
כפר כנא,איצטדיון כפר כנא,41069,54901
כפר כנא,איצטדיון כפר כנא,41070,54900
כפר כנא,אזור תעשיה צפוני כפר כנא,41071,54899
כפר כנא,אזור תעשיה צפוני כפר כנא,41072,54898
סואעד חמרייה,סוועאד שכונה דרומית,41073,54897
סואעד חמרייה,סוועאד שכונה דרומית,41074,54896
כפר ח'וואלד,מסגד חוואלד,41075,40712
כפר ח'וואלד,חוואלד ד,41076,40689
חיפה,מרכז הכרמל,41077,17306
חיפה,ביה''ח בני ציון,41078,17305
חיפה,מסדה,41079,17304
חיפה,הנביאים,41080,17302
חיפה,הדר העירייה,41081,17301
חיפה,עיר תחתית,41082,17300
חיפה,י''א הספורטאים/פנחם ואברהם רוטנברג,41083,40682
חיפה,י''א הספורטאים/פנחם ואברהם רוטנברג,41084,40681
באר שבע,מרכז חן/ביאליק,41086,11711
באר שבע,סורוקה מיון/ביאליק,41087,11714
חורה,צומת יתיר,41088,11713
חורפיש,חורפיש חיילים משוחררים ד,41089,57581
ערבות הירדן,צומת גיתית/כביש 508,41090,61232
ערבות הירדן,צומת קאסר אל יהוד/כביש 90,41091,61231
שפרעם,ג'בור יוסף ג'בור/מגדל מים,41093,57488
ראמה,מרכז מסחרי,41094,56051
הר חברון,כרמל/כביש 317,41095,61230
הר חברון,צומת מעון/כביש 317,41096,61229
תעשיון בר לב,שדרות החרוב/השיטה,41097,57777
שפרעם,רחוב 704/כביש 79,41098,57575
ראשון לציון,זלמן שז''ר/חיל התותחנים,41099,31439
ראשון לציון,זלמן שז''ר/חיל הנדסה,41100,31438
ניר עקיבא,ניר עקיבא א,41101,18205
תלמי ביל''ו,הזית/הורד,41102,11720
שפיר,נועם/כניסה,41103,11715
אשכול,צומת נווה/2211,41104,18387
אשכול,צומת פתחת שלום/2211,41105,18225
תלמי ביל''ו,תלמי ביל''ו/צרכניה,41106,18194
ניר עוז,ניר עוז מרכז,41107,11719
נירים,נירים,41108,11718
שפיר,נועם/3403,41109,11717
שפיר,נועם/דרך החרושת,41110,11716
רמת הכובש,רמת הכובש/יציאה,41111,31445
מטה יהודה,מסעף נחושה,41112,636
בוסתן הגליל,דרך הגנים/דרך הזית,41113,57668
בוסתן הגליל,דרך הזית/שביל הדוגית,41114,57667
בוסתן הגליל,דרך הים 2,41115,57666
ערבות הירדן,צומת קאסר אל יהוד/כביש 90,41117,61233
חיפה,דרך סטלה מאריס/הבישוף חג'אר,41118,41489
אלפי מנשה,דרך אליעזר חסדאי,41119,61237
אום אל פחם,אלי בן אבי טאלב/עין ח'אלד,41120,41500
אום אל פחם,עלי בן אבי טאלב/אל אשערי,41121,41499
אום אל פחם,עלי בן אבי טאלב,41122,41492
אום אל פחם,עלי בן אבי טאלב/כניסה מערבית,41123,41491
אור יהודה,בית ספר אהוד מנור/ניצן,41124,31454
אור יהודה,צפריר,41125,31448
אום אל פחם,עלי בן אבי טאלב/אל אשערי,41126,41497
אום אל פחם,בי''ס תיכון דאר אלחכמה,41127,41495
אום אל פחם,בי''ס תיכון דאר אלחכמה,41128,41494
אום אל פחם,עלי בן אבי טאלב,41129,41493
אור יהודה,ניצן/שחר,41130,31469
אור יהודה,ניצן/שחר,41131,31468
מטה יהודה,מחלף חמד,41132,640
מטה יהודה,מחלף חמד,41133,638
זבולון,אל חוואלד/כניסה,41134,41542
קרית ארבע,נחל אשכול/3507,41135,61236
שמעה,צומת מצפה אשתמוע,41136,61235
מבשרת ציון,מחלף הראל/שדרות החוצבים,41137,643
שמעה,צומת מצפה אשתמוע,41138,61234
עוזייר,עוזייר שכונה צפונית,41139,54916
עוזייר,עוזייר שכונה צפונית,41140,54915
עוזייר,עוזייר שכונה דרומית 3,41141,54914
עוזייר,עוזייר שכונה דרומית 1,41142,54913
אבטין,בית ספר/אבטין,41143,54908
אבטין,אבטין צפון מערב,41144,54907
ע'ג'ר,ע'ג'ר/כניסה,41145,54906
עוזייר,עוזייר שכונה דרומית 2,41146,54912
כפר מנדא,כפר מנדא/יציאה,41147,54911
אבטין,אבטין שכונה דרומית,41148,54910
אבטין,אבטין שכונה דרומית,41149,54909
ירושלים,החי''ל/מבוא נהגי הפרדות,41150,644
כיסופים,כיסופים/שער,41157,11723
ישע,ישע מרכז,41158,11721
פרדס חנה כרכור,מחנה 80,41159,43138
בית שמש,ישעיהו הנביא/תפארת נפתלי,41161,665
בית שמש,ישעיהו הנביא/שמואל הנביא,41162,660
בית שמש,ישעיהו הנביא/דבורה הנביאה,41163,659
בית שמש,יונה בן אמיתי/ישעיהו הנביא,41164,658
בית שמש,יונה בן אמיתי/אלישע הנביא,41165,657
בית שמש,שדרות יגאל אלון/בן איש חי,41166,651
בית שמש,שדרות יגאל אלון/3855,41167,649
בית שמש,שדרות יגאל אלון/3855,41168,648
בית שמש,שדרות הרב הרצוג/רבי יוסי בן קיסמא,41170,670
בית שמש,ישעיהו הנביא/שמואל הנביא,41171,663
בית שמש,שדרות יגאל אלון/שדרות לוי אשכול,41173,654
בית שמש,שדרות יגאל אלון/שדרות לוי אשכול,41174,653
הר חברון,מעבר יתיר/מצודה יהודה,41175,61238
טנא,הגיא/הגבעה,41176,61241
טנא,הגיא,41177,61240
הר חברון,מעבר יתיר/מצודה יהודה,41178,61239
אילת,ששת הימים/דרך יותם,41179,11722
תלמי אליהו,תלמי אליהו ב,41180,11727
אוהד,אוהד,41181,11726
מבטחים,מבטחים ב,41182,11725
עמיעוז,עמיעוז ב,41183,11724
דקל,דקל/כניסה,41184,11728
רחלים,נופי נחמיה,41185,61242
יקנעם עילית,קרית חינוך/הגיא,41186,54926
יקנעם עילית,הגיא/שדרות יצחק רבין,41187,54925
יקנעם עילית,הגיא/שדרות יצחק רבין,41188,54924
יקנעם עילית,המפל,41189,54923
יקנעם עילית,המפל,41190,54922
יקנעם עילית,הגיא/החורש,41191,54917
יקנעם עילית,הגיא/האקליפטוס,41192,54921
יקנעם עילית,הגיא/הפטל,41193,54920
יקנעם עילית,הגיא/המפל,41194,54919
יקנעם עילית,הגיא/החורש,41195,54918
בני ברק,הרב בר אילן/הרב שפירא,41197,20173
באר שבע,חבצלת הנגב/הע''ל,41198,11732
באר שבע,שדרות הצנחנים/אנצו סירני,41199,11731
באר שבע,גולדה מאיר/אליהו מויאל,41200,11730
באר שבע,בסיס דלק/דרך ג'ו יוסף אלון,41201,11735
באר שבע,בסיס מזון חצרים/2357,41202,11734
פעמי תש''ז,התמר/הגפן,41203,11733
יכיני,יכיני א',41204,11729
ראש העין,עירית/יקינטון,41205,31486
ראש העין,גלוסקא/העצמאות,41206,31484
ראש העין,המוביל הארצי/הירקון,41207,31477
אשדוד,משה סנה/שמעון בן שטח,41208,30054
אשדוד,משה סנה/ירושלים,41209,10130
ראש העין,כרמל/לכיש,41210,31487
ראש העין,הירקון/העצמאות,41211,31480
ראש העין,הירקון/התנאים,41212,31479
ראש העין,המוביל הארצי,41213,31472
ביתר עילית,אבא שאול א,41214,61247
ביתר עילית,אבא שאול א,41215,61246
ביתר עילית,אבא שאול/דרך הרמ''ז,41216,61245
ביתר עילית,כנסת יחזקאל ב,41217,61244
ביתר עילית,בית כנסת ביאלא,41218,61243
קרית אונו,דרך רפאל איתן/הדובדבן,41219,31470
ביתר עילית,האדמו''ר מרוז'ין/בעל התניא,41220,61206
עמק יזרעאל,שגיא 2000/כביש 7255,41221,58836
עמק יזרעאל,שגיא 2000/כביש 7255,41222,58835
ירושלים,הר הזיתים,41223,673
ירושלים,הר הזיתים,41224,672
אבני חפץ,איבי נחל/שניר,41225,61248
קרית אונו,שלמה המלך/נחל גמלא,41226,31565
קרית אונו,הזמיר/הדרור,41227,31498
קרית אונו,הרצל/פארק ורשה,41228,31497
קרית אונו,מזרוק ועזר/אמיל זולא,41229,31495
קרית אונו,עירייה/יצחק רבין,41230,31489
קרית אונו,בי''ס יעקב כהן/יצחק רבין,41231,31488
קרית אונו,נהר הירדן/צה''ל,41232,31551
קרית אונו,מעלה השחר/מיכאל לוין,41233,31528
בית שמש,שדרות נחל הקישון/שדרות נהר הירקון,41234,674
סואעד חמרייה,סוועאד/יציאה,41235,54927
בני ברק,דרך זאב ז'בוטינסקי/החשמונאים,41236,20176
בני ברק,ת.רק''ל בן גוריון/מרכז דן,41237,20177
ירושלים,יצחק מירסקי/אלימלך מליז'נסק,41239,885
ירושלים,יצחק מירסקי/אלימלך מליז'נסק,41240,877
ירושלים,יצחק מירסקי/שדרות גולדה מאיר,41241,906
ירושלים,יצחק מירסקי/שדרות גולדה מאיר,41242,904
ירושלים,יצחק מירסקי/בנימין מינץ,41243,828
ירושלים,יצחק מירסקי/בנימין מינץ,41244,720
תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,41245,28625
באר שבע,גיורא יוספטל/הכנסת,41246,11738
באר שבע,יצחק רגר/הרב סוסו הכהן,41247,11737
שומרון,גבעת רונן,41248,61249
כפר מנחם,כפר מנחם/הרחבה,41249,11736
רמת הנגב,כוח אשלים מערב/כביש 211,41250,11740
רמת הנגב,כוח אשלים מערב/כביש 211,41251,11739
סואעד חמרייה,מגרש ספורט/סוועאד,41252,54935
עיילבון,שכונה מזרחית,41253,54933
עיילבון,מרכז ספורט,41254,54932
עיילבון,מרכז ספורט,41255,54931
עיילבון,עילבון כנסייה,41256,54930
נס ציונה,פוואר סנטר,41257,31566
עיילבון,שכונה מזרחית,41258,54934
אבטין,בית ספר אבטין,41259,54929
אבטין,שכונה מזרחית,41260,54928
באר שבע,בית הלוחם,41261,11741
פתח תקווה,בי''ס נאות מרגלית לבנים,41262,31567
יהוד מונוסון,מסוף יהוד/עליה,41263,31581
יהוד מונוסון,מסוף יהוד/הורדה,41264,31574
מודיעין מכבים רעות,עמק בית שאן/דבורה הנביאה,41266,31569
מודיעין מכבים רעות,בי''ס ניסויי יחד מודיעין,41267,31568
פסוטה,אל בירכה,41268,54949
פסוטה,אלבאבור,41269,54948
טמרה,אלתאבעין,41270,54947
טמרה,אלרחמה,41272,54941
טמרה,אלסחליאן,41273,54940
טמרה,אלמותנבי,41274,54939
טמרה,אלתאבעין,41275,54946
טמרה,בי''ס חט''ב החמישית,41276,54945
טמרה,אל-באז,41277,54944
טמרה,מועאד בן ג'בל,41278,54943
טמרה,מסגד אלעין,41279,54938
טמרה,בית ספר ה',41280,54937
טמרה,בית ספר ה',41281,54936
קדומים,היובל/הנבל,41282,61250
מוקייבלה,בית עלמין/מוקיבלה,41283,54955
הגלבוע,מוקיבלה/תחנה סופית,41284,54950
מוקייבלה,שכונה מערבית/מוקיבלה,41285,54954
מוקייבלה,שכונה צפונית/מוקיבלה,41286,54953
מוקייבלה,שכונה דרומית/מוקיבלה,41287,54952
הגלבוע,שכונה מזרחית/מוקיבלה,41288,54951
חבל אילות,מעבר גבול רבין/כביש 90,41289,11742
חיפה,המוזיאון הימי/דרך אלנבי,41290,43139
,אחיהוד,41291,17116
,כרמיאל,41292,17115
,קרית מוצקין,41293,17117
באר שבע,בעלי התוספות/התלמוד,41294,11744
באר שבע,בעלי התוספות/התלמוד,41295,11743
באר שבע,סמילנסקי/ההגנה,41296,11748
באר שבע,רמב''ם,41297,11747
באר שבע,סוקולוב/בזל,41298,11746
מודיעין מכבים רעות,שדרות החשמונאים/צוקית,41300,31718
מודיעין מכבים רעות,דוכיפת/חסידה,41302,31709
מודיעין מכבים רעות,חסידה/נחליאלי,41305,31700
מודיעין מכבים רעות,דוכיפת/צוקית,41306,31695
מודיעין מכבים רעות,צוקית/דוכיפת,41307,31694
מודיעין מכבים רעות,דוכיפת/שלדג,41308,31684
מודיעין מכבים רעות,כיכר/דוכיפת,41309,31678
מודיעין מכבים רעות,שלדג/דוכיפת,41310,31677
מודיעין מכבים רעות,חסידה/שלדג,41311,31675
מודיעין מכבים רעות,חסידה/סלעית,41313,31667
מודיעין מכבים רעות,חרצית/חלמונית,41314,31650
מודיעין מכבים רעות,חרצית/כחלית ההרים,41315,31644
מודיעין מכבים רעות,חרצית/לוע הארי,41316,31633
מודיעין מכבים רעות,כיכר/המעיין,41317,31627
מודיעין מכבים רעות,כיכר/המעיין,41318,31625
מודיעין מכבים רעות,השדרה המרכזית/הזריחה,41319,31619
מודיעין מכבים רעות,החרוט/שדרות המלאכות,41320,31618
מודיעין מכבים רעות,שדרות המלאכות/החרט,41321,31617
מודיעין מכבים רעות,הגנן/הבנאי,41322,31603
מודיעין מכבים רעות,שדרות התעשיות/הסתת,41323,31602
מודיעין מכבים רעות,שדרות התעשיות/הסתת,41324,31600
מודיעין מכבים רעות,חסידה/דוכיפת,41325,31706
מודיעין מכבים רעות,שדרות יצחק רבין/צוקית,41326,31705
מודיעין מכבים רעות,צוקית/שדרות יצחק רבין,41329,31698
מודיעין מכבים רעות,דוכיפת/נחליאלי,41330,31697
מודיעין מכבים רעות,דוכיפת,41331,31681
מודיעין מכבים רעות,שדרות יצחק רבין/שלדג,41333,31672
מודיעין מכבים רעות,חרצית/עמק איילון,41336,31632
מודיעין מכבים רעות,המעיין,41337,31631
מודיעין מכבים רעות,המעיין,41338,31630
מודיעין מכבים רעות,המעיין/צלע ההר,41339,31624
מודיעין מכבים רעות,האופה/שדרות המלאכות,41340,31615
מודיעין מכבים רעות,האופה/שדרות המקצועות,41341,31614
מודיעין מכבים רעות,הגנן/הסתת,41342,31613
מודיעין מכבים רעות,שדרות התעשיות/הגנן,41343,31590
מודיעין מכבים רעות,הגנן/שדרות התעשיות,41344,31589
מודיעין מכבים רעות,בי''ס אריאל ממ''ד/דרך מנחם בגין,41345,31588
רעננה,אחוזה/רמב''ם,41346,31587
מירון,כביש 89/חניון,41347,54957
אבו סנאן,חיילים משוחררים אלח'רוב,41348,54956
יקנעם עילית,הכרמל/העתיד,41349,54958
חיפה,יוברט המפרי/דרך אלנבי,41350,43188
חיפה,יוברט המפרי/דרך אלנבי,41351,43187
חיפה,שדרות הציונות/סנט לוקס,41352,43186
חיפה,שדרות הציונות/ח'ורי,41353,43185
חיפה,שדרות הציונות/שחאדה,41354,43184
חיפה,ח'ורי/י.ל.פרץ,41355,43183
חיפה,שפירא/חסן שוקרי,41356,43182
חיפה,שוק תלפיות/יחיאל,41359,43179
חיפה,נפתלי אימבר/יחיאל,41360,43178
חיפה,הרב מרכוס/הרב אוחנה,41361,43177
חיפה,סוקולוב/הרצל,41362,43176
חיפה,השומר/סוקולוב,41363,43175
חיפה,השומר/הקישון,41364,43174
חיפה,אבן גבירול/ביל''ו,41365,43173
חיפה,השומר/הירמוך,41366,43172
זמר,איבטן,41367,37988
זמר,זמר,41368,37985
זמר,זמר,41369,37984
ראש העין,יהושע בן נון/שלום מנצורה,41370,31729
ראש העין,יהושע בן נון/אפיק,41371,31728
באר יעקב,ספיר/חושן,41374,31723
באר יעקב,ספיר/לשם,41375,31722
באר יעקב,יהלום/ישפה,41376,31721
באר יעקב,יהלום/ישפה,41377,31720
באר יעקב,יהלום/ברקת,41378,31719
מודיעין מכבים רעות,שבטי ישראל/ראובן,41379,31714
מודיעין מכבים רעות,שבטי ישראל/ראובן,41380,31712
מודיעין מכבים רעות,שבטי ישראל/תנועת הנוער,41381,31711
מודיעין מכבים רעות,שבטי ישראל/תנועת הנוער,41382,31710
רמת גן,ספיבק/רוקח,41383,20188
רמת גן,ספיבק/רוקח,41384,20186
רמת גן,רוקח/רקפת,41385,20185
רמת גן,רוקח/שדרות גידי,41386,20184
רמת גן,מועדון המרגנית/רוקח,41387,20182
רמת גן,מועדון המרגנית/רוקח,41388,20181
רמת גן,רוקח/יואב,41389,20180
רמת גן,יואב/רוקח,41390,20179
דימונה,שדרות ירושלים/תל לכיש,41392,11775
באר שבע,מסוף רמות,41393,11749
אבו גוש,כביש השלום/המשתלה,41394,911
אבו גוש,כביש השלום/העוזרר,41395,910
ירושלים,קוסטה ריקה ב',41396,909
ערערה בנגב,שכונה 8,41397,11776
ערערה בנגב,בית ספר מקיף עמל אלנור,41398,11774
ערערה בנגב,בית ספר מקיף עמל אלנור,41399,11773
ערערה בנגב,בית ספר מקיף עמל אלנור,41400,11772
ערערה בנגב,שכונה 6,41401,11771
ערערה בנגב,שכונה 6,41402,11770
ערערה בנגב,שכונה 4 א,41403,11769
ערערה בנגב,שכונה 4 א,41404,11768
ערערה בנגב,מסגד אלסלאם,41405,11767
ערערה בנגב,מסגד אלסלאם,41406,11766
ערערה בנגב,שכונה 5/קופת חולים,41407,11765
ערערה בנגב,שכונה 5/קופת חולים,41408,11764
ערערה בנגב,אזור תעשיה ערערה,41409,11763
ערערה בנגב,תיכון מקיף טומשין,41410,11762
ערערה בנגב,בית ספר אלסלאם,41411,11761
ערערה בנגב,בית ספר אלסלאם,41412,11760
ערערה בנגב,שכונה 1/שכונה 3,41413,11759
ערערה בנגב,שכונה 1/שכונה 3,41414,11758
ערערה בנגב,שכונה 1/מועצה מקומית,41415,11757
ערערה בנגב,שכונה 1/מועצה מקומית,41416,11756
ערערה בנגב,שכונה 1/קופת חולים,41417,11755
ערערה בנגב,שכונה 1/קופת חולים,41418,11754
ערערה בנגב,שכונה 2,41419,11753
ערערה בנגב,בית ספר ב' 2,41420,11752
ערערה בנגב,בית ספר ב' 2,41421,11751
ערערה בנגב,מסגד טאלב,41422,11750
מודיעין עילית,מרכז מסחרי/מסילת יוסף,41429,61275
מודיעין עילית,מרומי שדה 40,41430,61274
מודיעין עילית,מרומי שדה ב,41431,61273
מודיעין עילית,כנסת יצחק/מרומי שדה,41432,61272
מודיעין עילית,גן העיר/מרומי שדה,41433,61271
מודיעין עילית,מרומי שדה 16,41434,61270
מודיעין עילית,מרומי שדה/נתיבות המשפט,41435,61269
מודיעין עילית,מרומי שדה/מסילת יוסף,41436,61268
מודיעין עילית,מרומי שדה/מסילת יוסף,41437,61267
מודיעין עילית,קצות החושן/נתיבות המשפט,41438,61266
מודיעין עילית,קצות החושן,41439,61265
מודיעין עילית,קצות החושן,41440,61264
מודיעין עילית,גן העיר/קצות החושן,41441,61263
מודיעין עילית,קצות החושן/שאגת אריה,41443,61261
מודיעין עילית,שאגת אריה 15,41444,61260
מודיעין עילית,שאגת אריה 3,41445,61259
מודיעין עילית,קצות החושן/מעלות שמחה,41446,61258
ראש צורים,ראש צורים,41447,61257
אפרת,שדרות רחל אמנו/זית שמן,41448,61256
אפרת,מתתיהו הכהן 1,41449,61255
אפרת,מתתיהו הכהן/מעון יום,41450,61254
אפרת,מתתיהו הכהן/חנה,41451,61253
אפרת,הדבש/מבוא ניקנור,41452,61252
אפרת,הדגן/הזורעים,41453,61251
נצרת,אלג'ליל/כיכר צפונית,41454,54966
נצרת,אלג'ליל/כניסה צפונית,41455,54965
נצרת,אלג'ליל מרכז 1,41456,54964
נצרת,אלג'ליל מרכז 2,41457,54963
נצרת,אלג'ליל מרכז 3,41458,54962
נצרת,אלג'ליל מרכז 4,41459,54961
נצרת,בי''ס ח'אלד סלימאן/שכונת אל-ג'ליל,41460,54960
נצרת,בי''ס ח'אלד סלימאן/שכונת אל-ג'ליל,41461,54959
פתח תקווה,ת.רכבת סגולה/כביש 40,41462,31732
פתח תקווה,ת.רכבת סגולה/כביש 40,41463,31731
חבל מודיעין,מחנה נחשונים ש''ג,41464,31730
אשקלון,אריה עוזר/יצחק בן צבי,41465,11779
מרום הגליל,צומת עין זיתים,41472,54974
אזור תעשייה אלון התבור,אורן,41473,54973
אזור תעשייה אלון התבור,אורן/ערבה,41474,54972
אזור תעשייה אלון התבור,אורן/ערבה,41475,54971
אזור תעשייה אלון התבור,ברוש/הדס,41476,54970
אזור תעשייה אלון התבור,ברוש/הדס,41477,54969
אזור תעשייה אלון התבור,הדס/אלון,41478,54968
אזור תעשייה אלון התבור,הדס/ברוש,41479,54967
אזור תעשייה אלון התבור,אלון/ארז,41480,50801
נין,אלון/כביש 65,41481,50771
אזור תעשייה אלון התבור,אלון/הדס,41482,50759
אזור תעשייה אלון התבור,ברוש/ערבה,41484,50749
יבנה,גיבורי החייל/המיסב,41485,31759
יבנה,חטיבת גבעתי/הצדף,41486,31756
יבנה,חטיבת גבעתי/קדושי קהיר,41487,31755
יבנה,הדוגית/השייטים,41488,31752
יבנה,הדוגית /הדייגים,41489,31750
יבנה,הדייגים/התורן,41490,31749
יבנה,הדוגית/הרצל,41491,31748
יבנה,הדוגית/הדייגים,41492,31747
יבנה,הרצל/הדוגית,41493,31744
מטה יהודה,מחלף שמשון לצפון,41495,914
מטה יהודה,מחלף שמשון למערב,41496,913
כפר אדומים,דרך פרת/דרך החיים,41498,65323
כפר אדומים,דרך נחל פרת/נחל ערוגות,41499,61287
מטה בנימין,אלון 4,41500,61286
מטה בנימין,אלון 1,41501,61285
ניל''י,מעלה עדי ליאון/צרכנייה,41502,61284
ניל''י,שדרות הבוסתן/דרך המייסדים,41503,61283
נווה דניאל,דרך האבות/אלוני ממרא,41504,61282
הר גילה,הר גילה,41505,61281
נווה דניאל,אלוני ממרא/דרך האבות,41506,61280
נווה דניאל,אלוני ממרא/נוף הרודיון,41507,61279
נווה דניאל,נוף הרודיון/אלוני ממרא,41508,61278
נווה דניאל,נוף הרודיון,41509,61277
אור עקיבא,שדרות דוד המלך/הרימון,41510,43171
אור עקיבא,הרימון/שדרות דוד המלך,41512,43169
אור עקיבא,שדרות דוד המלך/תמר,41513,43168
אור עקיבא,תמר/הגפן,41514,43167
אור עקיבא,הגפן/שדרות הנשיא וייצמן,41515,43166
אור עקיבא,בטי ויוסף קופלוביץ'/שדרות שידלובסקי,41516,43165
אור עקיבא,שדרות שידלובסקי/ניל''י,41517,43164
אור עקיבא,שדרות הנשיא וייצמן/רוטשילד,41518,43162
אור עקיבא,הרב קוק/שדרות הנשיא וייצמן,41519,43161
אור עקיבא,הרב קוק/הלל,41520,43160
אור עקיבא,העצמאות/חי טייב,41521,43159
אור עקיבא,העצמאות/מאיר סטנלי,41522,43158
אור עקיבא,מאיר סטנלי/שדרות הנשיא וייצמן,41523,43157
אור עקיבא,מנחם ציוני/הרב מלול,41524,43156
אור עקיבא,ביאליק/רוטשילד,41525,43155
אור עקיבא,ביאליק/הרצל,41527,43153
אור עקיבא,ביאליק/דוד אלעזר,41528,43152
אור עקיבא,דוד אלעזר/ביאליק,41529,43151
אור עקיבא,דוד אלעזר/חיים הזז,41530,43150
אור עקיבא,הכרמל/החרמון,41533,43147
אור עקיבא,הכרמל/הר הצופים,41534,43146
אור עקיבא,הר סיני/הר נבו,41535,43144
אור עקיבא,הכרמל/הארבל,41536,43143
